wave_num,S31-1,S31-2,S31-3,S31-4,S31-5,S31-6,S32-1,S32-2,S32-3,S32-4,S32-5,S32-6,S34-1,S34-2,S34-3,S34-4,S34-5,S34-6,S35-1,S35-2,S35-3,S35-4,S35-5,S35-6,S36-1,S36-2,S36-3,S36-4,S36-5,S36-6,S37-1,S37-2,S37-3,S37-4,S37-5,S37-6,S38-1,S38-2,S38-3,S38-4,S38-5,S38-6,S39-1,S39-2,S39-3,S39-4,S39-5,S39-6,S41-1,S41-2,S41-3,S41-4,S41-5,S41-6,S42-1,S42-2,S42-3,S42-4,S42-5,S42-6,S45-1,S45-2,S45-3,S45-4,S45-5,S45-6,S50-1,S50-2,S50-3,S50-4,S50-5,S50-6,S54-1,S54-2,S54-3,S54-4,S54-5,S54-6,S55-1,S55-2,S55-3,S55-4,S55-5,S55-6,S57-1,S57-2,S57-3,S57-4,S57-5,S57-6,S58-1,S58-2,S58-3,S58-4,S58-5,S58-6,S62-1,S62-2,S62-3,S62-4,S62-5,S62-6,S64-1,S64-2,S64-3,S64-4,S64-5,S64-6,S69-1,S69-2,S69-3,S69-4,S69-5,S69-6,S70-1,S70-2,S70-3,S70-4,S70-5,S70-6
4.296584158,1.82986,1.8514,1.8906,1.86687,1.66913,1.81745,1.8991,2.00974,1.93052,1.93139,1.85674,2.00192,1.39629,1.38033,1.34346,1.36316,1.36346,1.33497,1.58822,1.63091,1.53654,1.61629,1.53332,1.56724,2.27015,2.05728,1.92789,2.10069,2.06854,1.82544,1.75734,1.86164,1.93334,1.93777,1.76561,1.8798,1.8851,1.73092,1.88752,1.77473,1.97227,1.91806,1.52166,1.48461,1.4294,1.56789,1.52464,1.49366,1.54579,1.53389,1.56748,1.50884,1.55185,1.48977,1.78514,1.82683,1.69191,1.70618,1.75606,1.8296,1.62068,1.65081,1.59715,1.61351,1.721,1.5882,1.30369,1.2464,1.25155,1.26483,1.23228,1.22671,2.10878,2.09856,1.92663,1.92482,1.96072,1.90098,2.14337,2.06123,1.89782,2.21433,2.20529,1.93444,1.65001,1.71283,1.62786,1.61156,1.66419,1.62812,2.02146,1.88023,1.90779,1.81557,1.87264,2.03832,1.44272,1.41114,1.46113,1.40296,1.39695,1.44302,1.651,1.7693,1.64008,1.70292,1.65039,1.66148,2.34924,2.50994,2.52256,2.2949,2.27359,2.17489,1.47046,1.54261,1.48891,1.53857,1.53619,1.55332
4.282117612,1.86798,1.88034,1.8794,1.91901,1.69008,1.78671,1.92918,1.9999,1.86211,1.93372,1.90223,1.94886,1.40478,1.37811,1.36996,1.38011,1.36007,1.3244,1.56225,1.60975,1.56298,1.62032,1.5548,1.55646,2.15733,2.05646,1.92279,2.22084,2.08457,1.82321,1.82251,1.86776,1.90116,1.92843,1.73923,1.90003,1.79316,1.84751,1.92595,1.79764,1.97771,1.90493,1.48791,1.40974,1.41519,1.5891,1.52056,1.45835,1.49491,1.59061,1.54697,1.53885,1.57632,1.49433,1.75534,1.73687,1.65999,1.72734,1.73507,1.79298,1.65375,1.60141,1.60797,1.62439,1.68885,1.62858,1.26905,1.23953,1.23168,1.23583,1.22799,1.20601,2.00562,2.08005,1.91065,1.9958,1.92174,1.90807,2.1837,2.0323,1.83754,2.21347,2.13938,1.82965,1.65503,1.67702,1.60826,1.59196,1.63618,1.55068,1.9923,1.94515,1.89993,1.80987,1.86883,1.98185,1.4096,1.38859,1.41407,1.36309,1.36787,1.40949,1.65691,1.71153,1.59117,1.63929,1.6375,1.65642,2.22256,2.51715,2.54614,2.35256,2.22214,2.23354,1.44789,1.5031,1.43672,1.50868,1.49553,1.51079
4.267650765,1.92973,1.85976,1.84443,1.84195,1.79373,1.76292,1.97148,1.97646,1.82855,1.88683,1.90413,1.9402,1.42543,1.38576,1.36804,1.38463,1.35981,1.32805,1.63459,1.59192,1.52903,1.58876,1.55439,1.5177,2.0045,2.13979,1.99562,2.22474,2.13935,1.9307,1.90149,1.88953,1.87051,1.96464,1.73902,1.91282,1.77849,1.96907,1.92807,1.85333,1.8906,1.88096,1.45905,1.3959,1.40965,1.54574,1.49949,1.41498,1.4696,1.58928,1.53004,1.5408,1.5725,1.50654,1.76068,1.71358,1.64046,1.73418,1.74567,1.74402,1.66481,1.54876,1.61152,1.63795,1.6659,1.61439,1.24045,1.23442,1.20677,1.20777,1.21356,1.19206,1.98189,2.03038,1.95179,1.96429,1.87842,1.94491,2.10127,2.06865,1.78513,2.0732,2.02436,1.79747,1.62025,1.62492,1.60987,1.55386,1.60724,1.50468,1.93907,1.97737,1.89337,1.8182,1.87305,1.9623,1.38166,1.34961,1.3413,1.35048,1.33808,1.35213,1.61979,1.63759,1.56243,1.59767,1.59214,1.61502,2.30166,2.31295,2.67241,2.30925,2.20939,2.30897,1.41625,1.45865,1.39348,1.4482,1.45606,1.44335
4.253184218,1.93355,1.85493,1.82596,1.76249,1.84058,1.7612,1.95478,1.93197,1.8303,1.85354,1.8447,1.94202,1.43968,1.38962,1.33346,1.36775,1.34409,1.33314,1.68883,1.5774,1.47675,1.54714,1.52661,1.49844,2.01413,2.21255,2.01133,2.19473,2.12228,2.10766,1.85642,1.88827,1.86811,1.98866,1.78322,1.85464,1.8367,1.92862,1.89555,1.88541,1.82555,1.8317,1.4341,1.4161,1.40525,1.46382,1.46316,1.38782,1.47923,1.53907,1.52104,1.51186,1.54089,1.51734,1.7826,1.75731,1.63047,1.73269,1.75328,1.68234,1.64437,1.53205,1.60607,1.64356,1.63945,1.57558,1.2305,1.22776,1.1913,1.18279,1.19533,1.18002,1.9909,1.98964,2.05193,1.84553,1.89878,1.98639,2.07907,2.14292,1.72282,1.94703,1.99839,1.79877,1.61234,1.56074,1.59861,1.52485,1.57591,1.48604,1.94147,1.91815,1.86804,1.84471,1.87229,1.92466,1.34315,1.30319,1.29577,1.33109,1.31427,1.30562,1.5472,1.55904,1.52654,1.56717,1.52491,1.54585,2.42368,2.18887,2.47168,2.25022,2.25443,2.37162,1.37827,1.40522,1.38091,1.39172,1.4162,1.38633
4.238717672,1.87786,1.92793,1.82091,1.73905,1.75571,1.76475,1.93426,1.86659,1.84514,1.85108,1.81055,1.93018,1.41984,1.36987,1.31677,1.3271,1.3138,1.34221,1.5797,1.5471,1.47967,1.53572,1.50673,1.50869,2.22504,2.25655,1.931,2.14124,2.00377,2.22489,1.81975,1.90738,1.86487,1.95911,1.81873,1.78535,1.84645,1.78518,1.85046,1.89511,1.75917,1.78391,1.40407,1.40846,1.39327,1.40362,1.42658,1.37307,1.49703,1.48109,1.50981,1.50169,1.53119,1.51255,1.77446,1.76514,1.63045,1.73351,1.74032,1.63463,1.6362,1.54423,1.59022,1.64912,1.59145,1.55751,1.21274,1.21034,1.18233,1.15712,1.18174,1.17083,2.00595,2.02342,2.16412,1.79219,1.9506,2.01463,2.22329,2.25218,1.79346,1.95395,2.04159,1.84589,1.59857,1.4955,1.53968,1.50826,1.52081,1.47203,1.95811,1.87776,1.84631,1.84238,1.90735,1.86297,1.28875,1.26469,1.27308,1.29232,1.28719,1.28073,1.47581,1.49424,1.486,1.52383,1.45286,1.48103,2.36574,2.27872,2.48664,2.29157,2.27228,2.31149,1.33935,1.36168,1.36993,1.35318,1.36328,1.34144
4.224251125,1.84093,1.92475,1.8632,1.71804,1.7265,1.76794,1.95027,1.84131,1.86687,1.84512,1.82062,1.89061,1.37665,1.34103,1.33337,1.29488,1.30503,1.34288,1.46131,1.50105,1.51982,1.53063,1.49705,1.51203,2.30807,2.14886,1.86344,2.15319,1.94621,2.14561,1.8561,1.93014,1.87254,1.8946,1.8105,1.77299,1.78997,1.68726,1.78972,1.83424,1.74183,1.77381,1.37064,1.38968,1.36651,1.37725,1.39776,1.35847,1.49626,1.47202,1.50564,1.5194,1.52738,1.50444,1.74506,1.72544,1.64009,1.73019,1.71695,1.6122,1.63827,1.5664,1.56827,1.65423,1.54376,1.57521,1.18418,1.18471,1.16417,1.13034,1.15991,1.16744,2.0135,2.08587,2.21783,1.84957,1.96701,2.01194,2.40975,2.32061,1.96222,2.09844,2.05631,1.9461,1.52504,1.44596,1.46259,1.47685,1.46282,1.45016,1.93793,1.89695,1.83576,1.80034,1.93,1.8589,1.23342,1.21872,1.24526,1.25198,1.24642,1.26096,1.42315,1.44206,1.45691,1.46805,1.3932,1.43702,2.38019,2.47771,2.63651,2.33042,2.1927,2.18,1.31142,1.33859,1.33321,1.31878,1.31042,1.29532
4.209784278,1.81146,1.86883,1.97392,1.72758,1.78552,1.79035,1.94845,1.85881,1.88824,1.79802,1.8421,1.81721,1.33628,1.32367,1.35018,1.29119,1.33297,1.3229,1.45605,1.46863,1.52443,1.50111,1.49429,1.49464,2.11407,2.09608,1.8328,2.26122,2.0305,1.97394,1.90928,1.92987,1.82181,1.83829,1.81649,1.81642,1.74581,1.65364,1.75047,1.77707,1.77942,1.77363,1.35102,1.38112,1.3374,1.36748,1.37443,1.34445,1.46461,1.49835,1.47802,1.52881,1.49351,1.50702,1.70959,1.71923,1.65613,1.73806,1.69973,1.62123,1.61999,1.58401,1.5528,1.64297,1.5404,1.61254,1.15696,1.15795,1.13922,1.11381,1.13435,1.16463,2.00214,2.12665,2.2302,1.94021,1.92924,1.99503,2.55472,2.33741,1.9588,2.2514,1.99799,2.02236,1.43168,1.4137,1.41341,1.42854,1.4304,1.41755,1.93603,1.92319,1.83402,1.81138,1.9305,1.89506,1.20051,1.17814,1.21343,1.21721,1.20707,1.23377,1.39351,1.38345,1.41839,1.40777,1.35456,1.41612,2.44161,2.50232,2.34312,2.31212,2.12644,2.08057,1.29282,1.30503,1.28759,1.28452,1.2784,1.25325
4.195317732,1.79183,1.91052,2.03161,1.76217,1.84019,1.81419,1.92369,1.88554,1.8657,1.74872,1.87871,1.73194,1.3163,1.31751,1.35198,1.30085,1.35634,1.3047,1.56346,1.46564,1.50668,1.46563,1.48892,1.47701,1.99999,2.04243,1.80699,2.34166,2.17451,1.87571,1.909,1.9128,1.74035,1.83352,1.81082,1.87966,1.71718,1.63406,1.75192,1.78058,1.74976,1.7724,1.33261,1.35546,1.31457,1.35532,1.36062,1.33734,1.42716,1.49233,1.46364,1.51539,1.45801,1.50132,1.69984,1.73673,1.67778,1.73309,1.67166,1.66565,1.58803,1.58351,1.55059,1.60624,1.57323,1.63482,1.1347,1.13116,1.11884,1.10647,1.11887,1.16316,2.0018,2.13102,2.18934,1.95987,1.89405,1.92411,2.46227,2.3072,1.91593,2.22581,1.98316,2.01218,1.38571,1.38945,1.40068,1.38909,1.39987,1.38553,1.90642,1.91836,1.83576,1.83823,1.98071,1.86153,1.18805,1.15439,1.18722,1.18895,1.18162,1.20067,1.37109,1.33131,1.37039,1.35832,1.32434,1.40051,2.60794,2.23028,2.3279,2.35277,2.23899,2.05167,1.26626,1.25615,1.25772,1.25686,1.26171,1.22302
4.180851185,1.83093,1.99675,1.93909,1.77505,1.90838,1.78474,1.91373,1.91533,1.82695,1.7707,1.92658,1.70021,1.31558,1.32268,1.35297,1.30663,1.34486,1.3071,1.62735,1.46398,1.50005,1.43482,1.45876,1.47059,2.06822,2.03499,1.81558,2.28587,2.19162,1.8469,1.88962,1.93957,1.70377,1.81857,1.79062,1.88701,1.67684,1.57674,1.77449,1.78437,1.68634,1.7794,1.30874,1.31369,1.29303,1.3349,1.35334,1.33064,1.4077,1.45828,1.47591,1.48898,1.44375,1.47775,1.68144,1.74381,1.66948,1.70256,1.62153,1.71632,1.55609,1.55081,1.54767,1.57683,1.60496,1.63219,1.11865,1.10982,1.10905,1.09694,1.11183,1.15588,2.02258,2.06629,2.06939,1.96478,1.91014,1.85645,2.40649,2.2867,1.85148,2.10969,2.01821,1.98116,1.37924,1.36551,1.39163,1.36584,1.35851,1.37071,1.86638,1.87138,1.8316,1.8325,2.01225,1.77569,1.16838,1.1292,1.17245,1.16899,1.17035,1.17154,1.34754,1.30929,1.3342,1.33888,1.30863,1.38173,2.48157,2.18552,2.52151,2.38793,2.16099,2.12362,1.23033,1.22657,1.24373,1.23642,1.25192,1.20603
4.166384638,1.89413,1.98106,1.83332,1.7295,1.98855,1.73392,1.88287,1.9155,1.80774,1.82923,1.97666,1.72203,1.31,1.3237,1.3375,1.29911,1.32471,1.31528,1.57587,1.44567,1.46684,1.40787,1.41849,1.46798,2.2676,2.01879,1.81363,2.14018,2.08772,1.8557,1.86723,1.93232,1.71684,1.74331,1.7724,1.81106,1.70021,1.54703,1.80845,1.76381,1.68194,1.81153,1.2945,1.29349,1.27184,1.30811,1.33344,1.31214,1.40512,1.44427,1.48345,1.46926,1.42649,1.4585,1.63852,1.72835,1.63508,1.68535,1.59045,1.7399,1.53313,1.50481,1.54567,1.5828,1.63285,1.60123,1.10198,1.09787,1.10385,1.08552,1.10685,1.13044,2.03992,1.9908,2.01672,1.97512,1.93879,1.92015,2.33801,2.30476,1.72538,2.03286,2.00715,1.9877,1.37025,1.34,1.36831,1.35342,1.32849,1.35844,1.86415,1.814,1.81153,1.84492,1.93412,1.74383,1.14006,1.1066,1.16564,1.15717,1.17146,1.14987,1.32582,1.30111,1.30682,1.34088,1.30524,1.36028,2.54735,2.37294,2.50978,2.29494,2.16977,2.26781,1.20768,1.21964,1.22644,1.22066,1.24441,1.20541
4.151918092,1.91284,1.93863,1.79368,1.70927,1.95371,1.71175,1.86317,1.88598,1.81547,1.8732,1.98044,1.73845,1.29252,1.30854,1.30138,1.28382,1.31796,1.3104,1.52587,1.43749,1.42007,1.40241,1.40744,1.45897,2.10618,1.93807,1.76823,2.00747,1.98513,1.9309,1.83639,1.87163,1.75973,1.72655,1.78442,1.73,1.78375,1.60247,1.85999,1.72708,1.71363,1.78648,1.29369,1.28964,1.2631,1.27767,1.30144,1.28445,1.40689,1.43387,1.46504,1.46065,1.39476,1.44377,1.62879,1.67455,1.63132,1.66417,1.58857,1.72317,1.5323,1.4905,1.5605,1.59798,1.64068,1.55402,1.08452,1.09541,1.09106,1.07945,1.09562,1.09996,2.00901,2.00141,2.04765,1.90665,1.9204,2.04122,2.36779,2.26261,1.66956,1.96971,1.96064,2.01979,1.3527,1.32043,1.3515,1.35061,1.31392,1.32835,1.84758,1.80354,1.78571,1.86782,1.83905,1.77126,1.12474,1.10294,1.14852,1.15264,1.17203,1.13518,1.30749,1.29533,1.29436,1.33882,1.29168,1.32617,2.36344,2.59733,2.39773,2.33572,2.29535,2.31251,1.20816,1.21582,1.2207,1.20995,1.22936,1.21661
4.137451245,1.92998,1.97261,1.79287,1.72147,1.8231,1.71366,1.88806,1.88139,1.84765,1.89128,1.90426,1.72501,1.28866,1.29301,1.28142,1.2827,1.31312,1.29615,1.51615,1.45886,1.40849,1.42707,1.41761,1.44478,1.9293,1.88237,1.74027,1.97644,1.91893,1.98788,1.78243,1.8371,1.80927,1.79328,1.80867,1.68675,1.8611,1.67112,1.82697,1.69508,1.74212,1.71418,1.29475,1.27151,1.27745,1.2559,1.27492,1.26597,1.41508,1.43583,1.42929,1.44869,1.38035,1.42556,1.66616,1.61528,1.64288,1.62804,1.59411,1.67541,1.54182,1.52087,1.58138,1.57311,1.58741,1.52632,1.07558,1.09598,1.07287,1.07795,1.08399,1.08306,1.96985,2.09264,2.00957,1.80161,1.89078,1.92945,2.29692,2.11145,1.69783,1.95034,1.98678,2.02233,1.34573,1.3249,1.35023,1.35565,1.31167,1.31583,1.79831,1.82246,1.78152,1.863,1.79239,1.79535,1.12309,1.1135,1.12462,1.15726,1.16081,1.13753,1.29321,1.30246,1.29165,1.32509,1.27852,1.29536,2.30779,2.64404,2.29938,2.21211,2.34363,2.09035,1.2109,1.21382,1.24919,1.20792,1.21037,1.21919
4.122984698,1.94366,1.98695,1.80225,1.71995,1.7176,1.72832,1.88964,1.84605,1.84327,1.86457,1.84129,1.70651,1.30046,1.29072,1.28587,1.30562,1.29371,1.28237,1.50962,1.47534,1.42463,1.45442,1.41929,1.42707,1.91847,1.89585,1.76715,2.02019,1.86204,1.84627,1.70059,1.79843,1.8338,1.87904,1.82453,1.6727,1.72022,1.66378,1.7532,1.684,1.74018,1.68772,1.2896,1.26259,1.30018,1.25243,1.25919,1.26532,1.41195,1.46352,1.40042,1.41353,1.38705,1.40322,1.68822,1.57553,1.64323,1.60441,1.61205,1.64328,1.54468,1.5621,1.60006,1.52684,1.51682,1.5129,1.07473,1.08971,1.06517,1.07564,1.07702,1.07525,2.01846,2.09702,1.89057,1.78602,1.89382,1.7686,2.15172,2.01839,1.72516,1.998,2.04433,2.01002,1.35059,1.34408,1.35168,1.35267,1.32711,1.34887,1.74345,1.83766,1.79897,1.83447,1.82178,1.78749,1.13906,1.1295,1.12176,1.16653,1.14804,1.1554,1.29371,1.31278,1.28501,1.3138,1.28244,1.29992,2.4408,2.42814,2.44741,2.10073,2.32391,1.93914,1.19956,1.22182,1.27813,1.21526,1.19831,1.20948
4.108518152,1.88604,1.95321,1.83116,1.68647,1.66507,1.75056,1.83912,1.80806,1.78445,1.79178,1.81295,1.73562,1.29491,1.28854,1.28953,1.32572,1.27095,1.2732,1.43716,1.45865,1.43957,1.44761,1.41264,1.40267,2.04299,1.9732,1.7733,2.03656,1.82087,1.79837,1.68733,1.725,1.83849,1.89358,1.82185,1.68646,1.6637,1.66213,1.72315,1.68943,1.70394,1.72237,1.27695,1.29915,1.31082,1.25851,1.25679,1.27614,1.38406,1.45511,1.39883,1.36181,1.39107,1.38185,1.67108,1.57362,1.64713,1.60322,1.63811,1.64863,1.49989,1.55815,1.618,1.49835,1.48308,1.48293,1.08396,1.08254,1.07575,1.07517,1.06899,1.07074,2.12128,1.98067,1.85938,1.85319,1.91776,1.69971,2.18897,2.07586,1.67029,2.04856,1.9892,1.91527,1.36201,1.34723,1.36072,1.34319,1.34759,1.39134,1.73294,1.84531,1.81657,1.80635,1.89918,1.75784,1.17503,1.14614,1.14592,1.17176,1.14751,1.17017,1.31399,1.31464,1.29264,1.3115,1.29689,1.3269,2.27821,2.46356,2.34184,2.13376,2.31099,1.92212,1.19509,1.23951,1.27411,1.22177,1.20393,1.21022
4.094051605,1.82172,1.9656,1.83646,1.6792,1.64421,1.74813,1.80104,1.80506,1.76497,1.76826,1.80556,1.78928,1.2713,1.28235,1.28198,1.31253,1.2654,1.26686,1.41359,1.43078,1.42592,1.41277,1.39006,1.38169,2.27476,2.01298,1.74928,1.98217,1.79012,1.76452,1.73324,1.68061,1.83039,1.81256,1.77963,1.69846,1.71936,1.67357,1.7283,1.69597,1.66474,1.75186,1.26534,1.35031,1.30224,1.26965,1.2697,1.28802,1.35183,1.39319,1.39888,1.32512,1.37678,1.37377,1.62767,1.58703,1.62907,1.61132,1.64945,1.63488,1.41034,1.51463,1.61141,1.4795,1.49399,1.44659,1.09531,1.08856,1.09635,1.07946,1.0618,1.071,2.12904,1.87999,1.90262,1.91185,1.91902,1.7235,2.30671,2.15535,1.66109,2.10966,1.89228,1.83787,1.38057,1.34115,1.39002,1.36569,1.35768,1.40148,1.80448,1.82745,1.81435,1.76692,1.91226,1.72325,1.19723,1.16183,1.17677,1.17876,1.16034,1.18494,1.34114,1.32483,1.31665,1.31789,1.31749,1.33748,2.15707,2.50753,2.38487,2.19115,2.26505,1.97054,1.21464,1.26144,1.26949,1.22941,1.22816,1.23124
4.079584758,1.8058,1.95236,1.79044,1.70409,1.63121,1.70415,1.79097,1.83813,1.79416,1.82055,1.80623,1.80676,1.27285,1.28073,1.27317,1.27954,1.26609,1.25873,1.44647,1.415,1.38609,1.38562,1.36159,1.3803,2.10131,1.89618,1.76188,1.91693,1.78839,1.76544,1.73774,1.68468,1.7756,1.73223,1.72145,1.69166,1.71108,1.69047,1.74002,1.69262,1.64884,1.73043,1.27278,1.34668,1.28556,1.29364,1.28122,1.29313,1.34471,1.34337,1.38147,1.31212,1.34741,1.36861,1.58872,1.58103,1.57424,1.60795,1.64215,1.59063,1.34579,1.47349,1.56679,1.46286,1.51775,1.42543,1.09022,1.1049,1.11701,1.08373,1.06268,1.07467,2.05103,1.85095,1.92309,1.91983,1.92433,1.80703,2.43807,2.12152,1.74202,2.11019,1.88627,1.83664,1.40257,1.3553,1.41226,1.43082,1.37158,1.40101,1.88189,1.79787,1.77669,1.731,1.84384,1.72732,1.20206,1.18822,1.20623,1.1976,1.18074,1.21501,1.37004,1.36214,1.34095,1.34261,1.34377,1.34126,2.23686,2.39917,2.50939,2.11784,2.17611,2.07734,1.2475,1.28146,1.28685,1.25437,1.25185,1.26581
4.065118212,1.80811,1.80814,1.7104,1.69905,1.62113,1.66492,1.79318,1.85727,1.80977,1.85698,1.78773,1.79645,1.29392,1.27847,1.26642,1.246,1.25533,1.25296,1.4658,1.41766,1.35211,1.37051,1.36763,1.38872,1.93907,1.84474,1.75289,1.8335,1.83744,1.84414,1.71389,1.67862,1.69401,1.70108,1.64227,1.66234,1.58067,1.66983,1.73851,1.65442,1.63858,1.69417,1.30619,1.32373,1.28787,1.32434,1.28529,1.2909,1.36931,1.33289,1.3423,1.30275,1.31381,1.35386,1.54059,1.58807,1.51187,1.57901,1.63542,1.5706,1.34947,1.45074,1.50839,1.45645,1.52086,1.41722,1.08299,1.11502,1.13107,1.08522,1.07488,1.08504,1.99791,1.92394,1.91809,1.90811,1.93146,1.88611,2.4627,2.09827,1.79438,2.06899,1.91379,1.86665,1.43518,1.40102,1.41153,1.49197,1.40742,1.42693,1.86158,1.7736,1.72874,1.72175,1.76004,1.75669,1.23056,1.23191,1.24308,1.23052,1.20521,1.25954,1.40846,1.41588,1.38838,1.39201,1.38471,1.37035,2.28112,2.3309,2.35839,2.07999,2.03984,2.19048,1.28349,1.30203,1.30553,1.29698,1.27053,1.3117
4.050651665,1.81676,1.69187,1.64793,1.64804,1.63279,1.64835,1.81674,1.84434,1.79185,1.83208,1.77373,1.76375,1.29095,1.25966,1.26316,1.22887,1.24862,1.24743,1.42759,1.41924,1.33518,1.35526,1.40147,1.38409,1.90153,1.90589,1.71383,1.81232,1.88067,2.02178,1.6972,1.63076,1.62539,1.68904,1.57706,1.60451,1.55086,1.59697,1.7177,1.58856,1.64124,1.66041,1.34076,1.33366,1.31134,1.34839,1.30826,1.29829,1.38579,1.33099,1.30116,1.2853,1.29437,1.34585,1.49606,1.59353,1.47637,1.56564,1.62765,1.57232,1.40575,1.44138,1.47154,1.45763,1.49824,1.42104,1.09031,1.11005,1.1325,1.08517,1.09205,1.09798,1.97191,2.05568,1.87803,1.8799,1.90632,1.93114,2.38703,2.122,1.77784,2.10199,1.86639,1.92606,1.48158,1.4717,1.43182,1.50842,1.46223,1.47481,1.79569,1.73755,1.70141,1.70932,1.69032,1.78057,1.28089,1.27092,1.29159,1.27398,1.23903,1.30463,1.44241,1.46327,1.46403,1.45472,1.45326,1.42885,2.29832,2.16874,2.28853,2.14219,1.99938,2.18184,1.3286,1.33158,1.32072,1.34363,1.30159,1.36815
4.036185119,1.83636,1.6681,1.64414,1.63208,1.63878,1.64761,1.86774,1.79769,1.78924,1.80408,1.75074,1.70626,1.27489,1.22092,1.2539,1.22935,1.25256,1.23359,1.39651,1.40243,1.32231,1.33484,1.38684,1.35624,2.06129,2.01421,1.72052,1.88725,1.87044,2.14963,1.66809,1.58011,1.58398,1.67912,1.54524,1.56446,1.63461,1.52176,1.65778,1.52267,1.6466,1.63172,1.35868,1.34796,1.333,1.36975,1.35108,1.33393,1.35961,1.3144,1.28609,1.27146,1.29452,1.34116,1.48999,1.57072,1.48448,1.57527,1.61325,1.57451,1.45314,1.44347,1.45152,1.45238,1.46207,1.44234,1.10438,1.10231,1.12763,1.08802,1.10437,1.10578,1.94645,2.10612,1.82829,1.85452,1.86803,1.91889,2.34775,2.08326,1.82111,2.22829,1.82662,1.98801,1.52147,1.53456,1.49702,1.51782,1.5179,1.51866,1.69673,1.7117,1.70554,1.68966,1.67002,1.7874,1.33333,1.294,1.34441,1.32552,1.29032,1.32851,1.46565,1.49912,1.53243,1.52497,1.52349,1.48938,2.33517,2.21061,2.33164,2.17011,2.07509,2.09704,1.37341,1.36215,1.35968,1.38324,1.34555,1.41502
4.021718572,1.82329,1.68187,1.69524,1.68842,1.62134,1.65587,1.88372,1.73088,1.83277,1.77519,1.69219,1.67376,1.26457,1.18832,1.23492,1.23094,1.25376,1.21927,1.37807,1.37828,1.29391,1.32478,1.31898,1.31737,1.91252,2.08498,1.75725,1.99148,1.86279,1.86856,1.63299,1.56976,1.57432,1.68515,1.53071,1.56806,1.65827,1.4921,1.61019,1.50693,1.6208,1.60829,1.37066,1.35201,1.34536,1.38696,1.36907,1.38512,1.30497,1.28892,1.28958,1.26603,1.29472,1.31937,1.49579,1.55522,1.50352,1.57832,1.60131,1.56752,1.45934,1.4498,1.42442,1.43461,1.41678,1.44753,1.11447,1.10859,1.12736,1.10263,1.11804,1.11548,1.95173,2.15276,1.81564,1.86475,1.84923,1.85837,2.44026,1.99537,1.85595,2.3444,1.88734,1.96397,1.56076,1.55727,1.57852,1.57611,1.55571,1.55853,1.65079,1.71168,1.7018,1.68368,1.68763,1.77131,1.37993,1.3243,1.38293,1.3831,1.35392,1.33761,1.49462,1.52712,1.55784,1.59551,1.56758,1.51898,2.33036,2.28584,2.30962,2.18249,2.1636,2.04951,1.40245,1.38959,1.42312,1.41841,1.38701,1.42525
4.007251725,1.75696,1.67599,1.75382,1.74435,1.61974,1.64789,1.82473,1.70954,1.8413,1.75692,1.65191,1.69303,1.24039,1.17957,1.22714,1.22263,1.24861,1.21522,1.33718,1.34457,1.27412,1.33193,1.27825,1.28221,1.8851,2.00015,1.76168,1.96479,1.89934,1.72352,1.60533,1.58143,1.57777,1.70052,1.54138,1.5747,1.60544,1.47722,1.57381,1.54922,1.58645,1.58125,1.37392,1.38498,1.35275,1.38526,1.35247,1.42844,1.25064,1.25574,1.29954,1.26989,1.2782,1.29556,1.50122,1.5444,1.50603,1.56664,1.58469,1.54579,1.44274,1.46529,1.39883,1.40594,1.3787,1.41735,1.12234,1.12273,1.13501,1.12483,1.13455,1.12463,1.96207,2.14953,1.86396,1.89852,1.82075,1.76444,2.37871,1.94813,1.7942,2.40864,2.04854,1.93607,1.60173,1.56643,1.62247,1.66975,1.58889,1.60541,1.6778,1.73008,1.69021,1.69943,1.69439,1.76318,1.40277,1.3555,1.39974,1.42429,1.39764,1.36979,1.52042,1.54133,1.57443,1.63812,1.60411,1.53443,2.19914,2.35499,2.22754,2.27495,2.0752,2.05978,1.42622,1.42596,1.46462,1.456,1.41493,1.42125
3.992785179,1.7175,1.69616,1.78373,1.77075,1.64223,1.61752,1.77726,1.74512,1.77706,1.79122,1.67076,1.75619,1.20061,1.19027,1.22822,1.20124,1.23122,1.21728,1.2545,1.29509,1.28309,1.33365,1.28663,1.26221,1.92403,1.92229,1.74253,1.84509,1.95124,1.71612,1.60394,1.58703,1.5888,1.68024,1.5675,1.55752,1.61246,1.42532,1.52195,1.59748,1.55935,1.55407,1.36725,1.41936,1.3656,1.37286,1.33764,1.45666,1.23012,1.22421,1.29672,1.28343,1.25273,1.28317,1.48142,1.48834,1.50803,1.53634,1.55281,1.53519,1.41853,1.47336,1.39559,1.37514,1.37197,1.39207,1.12747,1.1293,1.14532,1.13287,1.13666,1.12945,1.94109,2.02358,1.93662,1.93708,1.79379,1.72121,2.18509,1.99294,1.72927,2.28413,2.18216,2.00283,1.61437,1.58776,1.61188,1.70264,1.61719,1.65112,1.72398,1.75748,1.70663,1.73372,1.71223,1.76611,1.41084,1.37295,1.40706,1.43137,1.40899,1.41936,1.53902,1.55703,1.61508,1.65431,1.62438,1.57331,2.1233,2.43188,2.22836,2.32972,1.98209,2.18993,1.44938,1.4722,1.46349,1.47773,1.42989,1.42985
